iter	Passed	Remaining
3220	21114	11661
3221	21121	11655
3222	21126	11648
3223	21132	11641
3224	21138	11634
3225	21144	11627
3226	21149	11620
3227	21155	11613
3228	21161	11606
3229	21166	11599
3230	21173	11592
3231	21178	11585
3232	21185	11578
3233	21190	11571
3234	21196	11564
3235	21202	11557
3236	21208	11550
3237	21214	11543
3238	21220	11537
3239	21225	11529
3240	21231	11523
3241	21237	11516
3242	21243	11509
3243	21250	11502
3244	21256	11495
3245	21263	11489
3246	21269	11482
3247	21275	11476
3248	21281	11469
3249	21286	11462
3250	21293	11455
3251	21298	11448
3252	21304	11441
3253	21311	11434
3254	21317	11428
3255	21322	11421
3256	21328	11414
3257	21334	11407
3258	21340	11400
3259	21345	11393
3260	21351	11386
3261	21358	11379
3262	21363	11372
3263	21370	11366
3264	21375	11358
3265	21380	11351
3266	21387	11345
3267	21393	11338
3268	21399	11331
3269	21405	11324
3270	21410	11317
3271	21417	11310
3272	21422	11303
3273	21428	11296
3274	21434	11289
3275	21439	11282
3276	21446	11276
3277	21452	11269
3278	21457	11262
3279	21464	11255
3280	21469	11248
3281	21476	11241
3282	21482	11235
3283	21488	11228
3284	21494	11221
3285	21500	11214
3286	21506	11207
3287	21512	11201
3288	21518	11194
3289	21524	11187
3290	21529	11180
3291	21535	11173
3292	21541	11166
3293	21547	11159
3294	21553	11152
3295	21559	11145
3296	21565	11139
3297	21572	11132
3298	21578	11125
3299	21584	11119
3300	21590	11112
3301	21596	11105
3302	21608	11102
3303	21614	11095
3304	21620	11088
3305	21625	11081
3306	21632	11074
3307	21638	11067
3308	21643	11060
3309	21650	11054
3310	21656	11047
3311	21663	11040
3312	21669	11034
3313	21675	11027
3314	21696	11028
3315	21702	11021
3316	21708	11014
3317	21714	11007
3318	21720	11000
3319	21726	10994
3320	21732	10987
3321	21738	10980
3322	21744	10973
3323	21750	10967
3324	21757	10960
3325	21762	10953
3326	21768	10946
3327	21774	10939
3328	21780	10932
3329	21786	10926
3330	21792	10918
3331	21797	10912
3332	21803	10905
3333	21809	10898
3334	21815	10891
3335	21822	10884
3336	21829	10878
3337	21839	10874
3338	21847	10868
3339	21854	10861
3340	21860	10854
3341	21881	10855
3342	21887	10848
3343	21893	10841
3344	21899	10835
3345	21905	10828
3346	21911	10821
3347	21918	10815
3348	21925	10808
3349	21931	10801
3350	21936	10794
3351	21942	10788
3352	21949	10781
3353	21956	10775
3354	21962	10768
3355	21968	10761
3356	21974	10754
3357	21980	10747
3358	21986	10741
3359	21991	10734
3360	21997	10726
3361	22003	10720
3362	22008	10713
3363	22015	10706
3364	22021	10699
3365	22026	10692
3366	22033	10686
3367	22038	10679
3368	22044	10671
3369	22050	10665
3370	22055	10658
3371	22061	10651
3372	22067	10644
3373	22073	10637
3374	22079	10631
3375	22085	10624
3376	22092	10617
3377	22098	10610
3378	22103	10603
3379	22110	10597
3380	22116	10590
3381	22122	10583
3382	22128	10576
3383	22134	10569
3384	22140	10563
3385	22146	10556
3386	22154	10550
3387	22160	10543
3388	22165	10536
3389	22171	10530
3390	22177	10523
3391	22183	10516
3392	22190	10509
3393	22195	10502
3394	22202	10496
3395	22207	10489
3396	22213	10482
3397	22219	10475
3398	22224	10468
3399	22230	10461
3400	22236	10454
3401	22242	10447
3402	22248	10441
3403	22254	10434
3404	22259	10427
3405	22266	10420
3406	22271	10413
3407	22277	10406
3408	22283	10399
3409	22288	10392
3410	22295	10386
3411	22300	10379
3412	22306	10372
3413	22312	10365
3414	22318	10358
3415	22324	10352
3416	22331	10345
3417	22336	10338
3418	22344	10332
3419	22349	10325
3420	22356	10319
3421	22362	10312
3422	22369	10305
3423	22375	10298
3424	22382	10292
3425	22389	10286
3426	22394	10279
3427	22401	10273
3428	22407	10266
3429	22414	10259
3430	22421	10253
3431	22427	10246
3432	22435	10240
3433	22441	10233
3434	22447	10227
3435	22454	10220
3436	22460	10213
3437	22467	10207
3438	22474	10201
3439	22481	10194
3440	22487	10188
3441	22494	10181
3442	22499	10174
3443	22506	10168
3444	22513	10161
3445	22519	10155
3446	22525	10148
3447	22531	10141
3448	22538	10135
3449	22544	10128
3450	22550	10122
3451	22556	10115
3452	22563	10108
3453	22570	10102
3454	22575	10095
3455	22581	10088
3456	22587	10081
3457	22593	10074
3458	22599	10068
3459	22605	10061
3460	22611	10054
3461	22617	10048
3462	22623	10041
3463	22629	10034
3464	22635	10027
3465	22641	10020
3466	22647	10014
3467	22653	10007
3468	22658	10000
3469	22665	9993
3470	22670	9986
3471	22677	9980
3472	22682	9973
3473	22688	9966
3474	22696	9960
3475	22701	9953
3476	22708	9946
3477	22714	9940
3478	22720	9933
3479	22727	9926
3480	22733	9920
3481	22740	9913
3482	22745	9906
3483	22751	9899
3484	22758	9893
3485	22764	9886
3486	22771	9880
3487	22776	9873
3488	22782	9866
3489	22788	9859
3490	22795	9853
3491	22801	9846
3492	22806	9839
3493	22812	9832
3494	22818	9826
3495	22823	9818
3496	22829	9812
3497	22835	9805
3498	22841	9798
3499	22847	9791
3500	22853	9785
3501	22859	9778
3502	22865	9771
3503	22871	9764
3504	22877	9757
3505	22883	9751
3506	22888	9744
3507	22894	9737
3508	22900	9730
3509	22906	9723
3510	22912	9717
3511	22930	9715
3512	22936	9708
3513	22943	9702
3514	22948	9695
3515	22954	9688
3516	22961	9681
3517	22966	9674
3518	22972	9668
3519	22978	9661
3520	22984	9654
3521	22990	9647
3522	22995	9640
3523	23001	9633
3524	23007	9627
3525	23013	9620
3526	23019	9613
3527	23025	9606
3528	23030	9600
3529	23037	9593
3530	23043	9586
3531	23049	9580
3532	23055	9573
3533	23060	9566
3534	23067	9559
3535	23073	9552
3536	23079	9546
3537	23085	9539
3538	23091	9532
3539	23097	9526
3540	23103	9519
3541	23108	9512
3542	23116	9506
3543	23121	9499
3544	23128	9492
3545	23134	9486
3546	23140	9479
3547	23146	9472
3548	23151	9465
3549	23159	9459
3550	23164	9452
3551	23170	9445
3552	23176	9438
3553	23181	9431
3554	23188	9425
3555	23194	9418
3556	23200	9411
3557	23206	9405
3558	23212	9398
3559	23219	9392
3560	23224	9385
3561	23230	9378
3562	23237	9371
3563	23242	9364
3564	23249	9358
3565	23255	9351
3566	23261	9344
3567	23268	9338
3568	23273	9331
3569	23280	9325
3570	23285	9318
3571	23291	9311
3572	23297	9304
3573	23303	9297
3574	23310	9291
3575	23315	9284
3576	23321	9277
3577	23327	9271
3578	23333	9264
3579	23339	9257
3580	23346	9251
3581	23351	9244
3582	23358	9237
3583	23363	9230
3584	23369	9223
3585	23376	9217
3586	23382	9210
3587	23389	9204
3588	23394	9197
3589	23400	9190
3590	23408	9184
3591	23414	9178
3592	23422	9172
3593	23428	9165
3594	23434	9158
3595	23441	9152
3596	23447	9145
3597	23454	9139
3598	23459	9132
3599	23466	9125
3600	23472	9118
3601	23478	9112
3602	23485	9105
3603	23490	9099
3604	23497	9092
3605	23503	9085
3606	23509	9079
3607	23516	9072
3608	23522	9066
3609	23529	9059
3610	23534	9052
3611	23540	9046
3612	23547	9039
3613	23553	9032
3614	23559	9026
3615	23565	9019
3616	23571	9012
3617	23578	9006
3618	23583	8999
3619	23591	8993
3620	23596	8986
3621	23602	8979
3622	23608	8973
3623	23614	8966
3624	23620	8959
3625	23626	8952
3626	23632	8945
3627	23651	8944
3628	23657	8937
3629	23663	8930
3630	23669	8924
3631	23675	8917
3632	23681	8910
3633	23687	8903
3634	23693	8897
3635	23700	8890
3636	23705	8883
3637	23711	8877
3638	23717	8870
3639	23722	8863
3640	23729	8856
3641	23735	8850
3642	23740	8843
3643	23747	8836
3644	23753	8830
3645	23759	8823
3646	23765	8816
3647	23770	8809
3648	23777	8803
3649	23783	8796
3650	23790	8790
3651	23795	8783
3652	23801	8776
3653	23807	8769
3654	23813	8763
3655	23819	8756
3656	23825	8749
3657	23830	8742
3658	23838	8736
3659	23844	8729
3660	23850	8723
3661	23856	8716
3662	23861	8709
3663	23869	8703
3664	23875	8696
3665	23881	8690
3666	23889	8684
3667	23894	8677
3668	23901	8670
3669	23906	8663
3670	23913	8657
3671	23919	8650
3672	23924	8643
3673	23931	8637
3674	23936	8630
3675	23944	8624
3676	23951	8617
3677	23960	8612
3678	23967	8605
3679	23974	8599
3680	23981	8593
3681	23990	8587
3682	23999	8582
3683	24006	8575
3684	24013	8569
3685	24021	8563
3686	24029	8557
3687	24035	8550
3688	24040	8543
3689	24047	8537
3690	24053	8530
3691	24059	8523
3692	24065	8517
3693	24071	8510
3694	24077	8503
3695	24083	8497
3696	24090	8490
3697	24096	8483
3698	24101	8476
3699	24108	8470
3700	24113	8463
3701	24119	8456
3702	24125	8450
3703	24131	8443
3704	24138	8436
3705	24143	8430
3706	24149	8423
3707	24156	8417
3708	24162	8410
3709	24169	8403
3710	24174	8396
3711	24180	8390
3712	24186	8383
3713	24191	8376
3714	24197	8369
3715	24204	8363
3716	24210	8356
3717	24217	8350
3718	24222	8343
3719	24229	8337
3720	24235	8330
3721	24241	8323
3722	24248	8317
3723	24254	8310
3724	24261	8304
3725	24267	8297
3726	24273	8290
3727	24279	8284
3728	24285	8277
3729	24291	8270
3730	24297	8264
3731	24306	8258
3732	24312	8251
3733	24318	8245
3734	24325	8238
3735	24331	8232
3736	24338	8225
3737	24344	8218
3738	24349	8212
3739	24361	8207
3740	24368	8200
3741	24374	8194
3742	24379	8187
3743	24386	8181
3744	24392	8174
3745	24399	8167
3746	24404	8160
3747	24410	8154
3748	24417	8147
3749	24423	8141
3750	24430	8134
3751	24436	8128
3752	24442	8121
3753	24449	8114
3754	24454	8108
3755	24461	8101
3756	24466	8094
3757	24472	8088
3758	24492	8085
3759	24498	8079
3760	24504	8072
3761	24510	8065
3762	24516	8059
3763	24522	8052
3764	24528	8045
3765	24534	8039
3766	24540	8032
3767	24546	8025
3768	24551	8018
3769	24558	8012
3770	24564	8005
3771	24571	7999
3772	24576	7992
3773	24582	7985
3774	24589	7979
3775	24595	7972
3776	24606	7967
3777	24612	7960
3778	24619	7954
3779	24625	7947
3780	24632	7941
3781	24638	7934
3782	24643	7927
3783	24650	7921
3784	24656	7914
3785	24662	7908
3786	24668	7901
3787	24674	7894
3788	24681	7888
3789	24686	7881
3790	24692	7874
3791	24698	7868
3792	24704	7861
3793	24710	7854
3794	24716	7848
3795	24722	7841
3796	24728	7834
3797	24734	7827
3798	24740	7821
3799	24746	7814
3800	24751	7807
3801	24758	7801
3802	24764	7794
3803	24770	7788
3804	24776	7781
3805	24781	7774
3806	24788	7767
3807	24793	7761
3808	24799	7754
3809	24805	7747
3810	24811	7740
3811	24817	7734
3812	24823	7727
3813	24829	7720
3814	24836	7714
3815	24841	7707
3816	24848	7701
3817	24854	7694
3818	24859	7687
3819	24865	7681
3820	24871	7674
3821	24877	7667
3822	24882	7660
3823	24888	7653
3824	24895	7647
3825	24900	7640
3826	24905	7633
3827	24911	7627
3828	24917	7620
3829	24922	7613
3830	24929	7607
3831	24934	7600
3832	24941	7593
3833	24947	7586
3834	24964	7583
3835	24971	7577
3836	24977	7570
3837	24983	7563
3838	24990	7557
3839	24996	7551
3840	25003	7544
3841	25009	7538
3842	25015	7531
3843	25022	7525
3844	25027	7518
3845	25034	7511
3846	25039	7504
3847	25045	7498
3848	25052	7491
3849	25057	7484
3850	25064	7478
3851	25070	7471
3852	25076	7464
3853	25082	7458
3854	25088	7451
3855	25094	7445
3856	25100	7438
3857	25106	7431
3858	25113	7425
3859	25119	7418
3860	25125	7411
3861	25131	7405
3862	25136	7398
3863	25143	7392
3864	25149	7385
3865	25154	7378
3866	25160	7371
3867	25166	7365
3868	25172	7358
3869	25178	7351
3870	25183	7344
3871	25189	7338
3872	25195	7331
3873	25201	7325
3874	25207	7318
3875	25212	7311
3876	25219	7304
3877	25224	7298
3878	25230	7291
3879	25236	7284
3880	25242	7278
3881	25249	7271
3882	25255	7265
3883	25261	7258
3884	25269	7252
3885	25275	7245
3886	25282	7239
3887	25288	7232
3888	25295	7226
3889	25301	7219
3890	25307	7213
3891	25315	7206
3892	25321	7200
3893	25329	7194
3894	25335	7187
3895	25342	7181
3896	25348	7174
3897	25353	7167
3898	25360	7161
3899	25366	7154
3900	25373	7148
3901	25378	7141
3902	25384	7134
3903	25390	7128
3904	25396	7121
3905	25402	7114
3906	25408	7108
3907	25413	7101
3908	25420	7094
3909	25425	7088
3910	25431	7081
3911	25438	7074
3912	25444	7068
3913	25450	7061
3914	25456	7055
3915	25462	7048
3916	25469	7041
3917	25474	7035
3918	25481	7028
3919	25487	7022
3920	25493	7015
3921	25499	7008
3922	25505	7002
3923	25511	6995
3924	25517	6988
3925	25523	6982
3926	25529	6975
3927	25535	6968
3928	25541	6962
3929	25547	6955
3930	25553	6948
3931	25559	6942
3932	25565	6935
3933	25571	6929
3934	25576	6922
3935	25582	6915
3936	25589	6909
3937	25595	6902
3938	25601	6895
3939	25611	6890
3940	25617	6883
3941	25623	6877
3942	25628	6870
3943	25634	6863
3944	25639	6856
3945	25645	6850
3946	25652	6843
3947	25658	6837
3948	25665	6830
3949	25670	6823
3950	25676	6817
3951	25698	6814
3952	25704	6808
3953	25710	6801
3954	25716	6794
3955	25722	6788
3956	25729	6781
3957	25735	6775
3958	25742	6768
3959	25748	6762
3960	25754	6755
3961	25761	6749
3962	25766	6742
3963	25773	6735
3964	25779	6729
3965	25784	6722
3966	25790	6715
3967	25796	6709
3968	25802	6702
3969	25808	6695
3970	25814	6689
3971	25820	6682
3972	25826	6676
3973	25832	6669
3974	25838	6662
3975	25844	6656
3976	25851	6649
3977	25856	6642
3978	25862	6636
3979	25869	6629
3980	25875	6623
3981	25882	6616
3982	25888	6610
3983	25893	6603
3984	25900	6597
3985	25906	6590
3986	25913	6583
3987	25918	6577
3988	25924	6570
3989	25943	6567
3990	25949	6560
3991	25954	6553
3992	25961	6547
3993	25966	6540
3994	25972	6533
3995	25978	6527
3996	25984	6520
3997	25990	6513
3998	25996	6507
3999	26001	6500
4000	26008	6494
4001	26014	6487
4002	26021	6481
4003	26027	6474
4004	26033	6467
4005	26040	6461
4006	26045	6454
4007	26052	6448
4008	26059	6441
4009	26065	6435
4010	26071	6428
4011	26076	6421
4012	26082	6415
4013	26089	6408
4014	26094	6401
4015	26102	6395
4016	26107	6388
4017	26114	6382
4018	26120	6375
4019	26125	6368
4020	26132	6362
4021	26138	6355
4022	26144	6349
4023	26150	6342
4024	26155	6335
4025	26162	6329
4026	26167	6322
4027	26173	6315
4028	26180	6309
4029	26186	6302
4030	26194	6296
4031	26200	6290
4032	26209	6284
4033	26217	6278
4034	26223	6271
4035	26232	6265
4036	26239	6259
4037	26246	6252
4038	26252	6246
4039	26258	6239
4040	26264	6232
4041	26269	6226
4042	26276	6219
4043	26282	6213
4044	26288	6206
4045	26294	6199
4046	26299	6193
4047	26306	6186
4048	26311	6179
4049	26317	6173
4050	26328	6167
4051	26333	6161
4052	26340	6154
4053	26346	6147
4054	26352	6141
4055	26358	6134
4056	26363	6127
4057	26370	6121
4058	26375	6114
4059	26382	6108
4060	26387	6101
4061	26393	6094
4062	26400	6088
4063	26406	6081
4064	26412	6075
4065	26419	6068
4066	26425	6062
4067	26433	6055
4068	26438	6049
4069	26445	6042
4070	26451	6036
4071	26456	6029
4072	26478	6026
4073	26484	6019
4074	26490	6013
4075	26496	6006
4076	26502	5999
4077	26508	5993
4078	26514	5986
4079	26519	5979
4080	26526	5973
4081	26532	5966
4082	26539	5960
4083	26544	5953
4084	26550	5947
4085	26556	5940
4086	26562	5933
4087	26569	5927
4088	26574	5920
4089	26580	5914
4090	26587	5907
4091	26593	5901
4092	26600	5894
4093	26606	5888
4094	26612	5881
4095	26639	5879
4096	26644	5872
4097	26651	5866
4098	26657	5859
4099	26663	5853
4100	26669	5846
4101	26674	5839
4102	26681	5833
4103	26687	5826
4104	26693	5819
4105	26699	5813
4106	26704	5806
4107	26711	5800
4108	26717	5793
4109	26724	5787
4110	26729	5780
4111	26734	5773
4112	26741	5767
4113	26747	5760
4114	26753	5753
4115	26759	5747
4116	26764	5740
4117	26771	5733
4118	26776	5727
4119	26784	5721
4120	26792	5714
4121	26800	5708
4122	26809	5702
4123	26816	5696
4124	26823	5689
4125	26831	5683
4126	26836	5676
4127	26842	5670
4128	26849	5663
4129	26855	5657
4130	26862	5650
4131	26869	5644
4132	26874	5637
4133	26880	5631
4134	26886	5624
4135	26894	5618
4136	26900	5611
4137	26907	5605
4138	26913	5598
4139	26918	5591
4140	26943	5589
4141	26949	5582
4142	26955	5575
4143	26961	5569
4144	26966	5562
4145	26973	5556
4146	26979	5549
4147	26987	5543
4148	26993	5536
4149	27002	5530
4150	27008	5524
4151	27014	5517
4152	27020	5510
4153	27026	5504
4154	27033	5497
4155	27039	5491
4156	27045	5484
4157	27050	5477
4158	27056	5471
4159	27062	5464
4160	27068	5457
4161	27073	5451
4162	27080	5444
4163	27085	5437
4164	27092	5431
4165	27098	5424
4166	27104	5418
4167	27112	5412
4168	27118	5405
4169	27125	5398
4170	27131	5392
4171	27137	5385
4172	27142	5379
4173	27148	5372
4174	27154	5365
4175	27160	5359
4176	27165	5352
4177	27173	5346
4178	27190	5341
4179	27196	5335
4180	27203	5328
4181	27209	5322
4182	27215	5315
4183	27221	5309
4184	27227	5302
4185	27234	5296
4186	27240	5289
4187	27247	5282
4188	27253	5276
4189	27258	5269
4190	27265	5263
4191	27271	5256
4192	27279	5250
4193	27284	5243
4194	27290	5236
4195	27297	5230
4196	27302	5223
4197	27309	5217
4198	27314	5210
4199	27320	5203
4200	27339	5199
4201	27345	5193
4202	27351	5186
4203	27358	5180
4204	27363	5173
4205	27369	5166
4206	27375	5160
4207	27381	5153
4208	27387	5146
4209	27393	5140
4210	27399	5133
4211	27405	5127
4212	27411	5120
4213	27417	5114
4214	27423	5107
4215	27429	5100
4216	27435	5094
4217	27441	5087
4218	27446	5080
4219	27453	5074
4220	27458	5067
4221	27465	5061
4222	27470	5054
4223	27476	5047
4224	27483	5041
4225	27489	5034
4226	27495	5028
4227	27501	5021
4228	27506	5014
4229	27514	5008
4230	27520	5001
4231	27527	4995
4232	27533	4988
4233	27538	4982
4234	27547	4976
4235	27552	4969
4236	27559	4962
4237	27565	4956
4238	27571	4949
4239	27577	4943
4240	27583	4936
4241	27590	4930
4242	27595	4923
4243	27602	4916
4244	27608	4910
4245	27614	4903
4246	27620	4897
4247	27626	4890
4248	27632	4883
4249	27639	4877
4250	27645	4870
4251	27651	4864
4252	27656	4857
4253	27662	4851
4254	27669	4844
4255	27675	4837
4256	27681	4831
4257	27687	4824
4258	27692	4818
4259	27699	4811
4260	27705	4805
4261	27711	4798
4262	27716	4791
4263	27722	4785
4264	27729	4778
4265	27734	4771
4266	27740	4765
4267	27746	4758
4268	27752	4752
4269	27759	4745
4270	27765	4739
4271	27771	4732
4272	27777	4726
4273	27783	4719
4274	27790	4713
4275	27796	4706
4276	27801	4699
4277	27808	4693
4278	27814	4686
4279	27821	4680
4280	27827	4673
4281	27832	4666
4282	27839	4660
4283	27845	4653
4284	27851	4647
4285	27857	4640
4286	27863	4634
4287	27870	4627
4288	27875	4620
4289	27881	4614
4290	27887	4607
4291	27893	4601
4292	27899	4594
4293	27904	4588
4294	27911	4581
4295	27917	4574
4296	27923	4568
4297	27930	4561
4298	27936	4555
4299	27942	4548
4300	27948	4542
4301	27954	4535
4302	27960	4528
4303	27965	4522
4304	27971	4515
4305	27979	4509
4306	27984	4502
4307	27991	4496
4308	27997	4489
4309	28003	4483
4310	28009	4476
4311	28014	4469
4312	28022	4463
4313	28028	4456
4314	28034	4450
4315	28041	4443
4316	28046	4437
4317	28054	4430
4318	28060	4424
4319	28067	4418
4320	28072	4411
4321	28078	4404
4322	28085	4398
4323	28090	4391
4324	28097	4385
4325	28103	4378
4326	28108	4371
4327	28115	4365
4328	28120	4358
4329	28127	4352
4330	28133	4345
4331	28138	4339
4332	28145	4332
4333	28150	4325
4334	28156	4319
4335	28163	4312
4336	28168	4306
4337	28175	4299
4338	28181	4293
4339	28187	4286
4340	28193	4280
4341	28199	4273
4342	28207	4267
4343	28213	4260
4344	28218	4253
4345	28225	4247
4346	28230	4240
4347	28236	4234
4348	28242	4227
4349	28248	4221
4350	28255	4214
4351	28261	4208
4352	28268	4201
4353	28274	4194
4354	28279	4188
4355	28286	4181
4356	28292	4175
4357	28299	4168
4358	28305	4162
4359	28311	4155
4360	28318	4149
4361	28323	4142
4362	28330	4136
4363	28336	4129
4364	28342	4123
4365	28349	4116
4366	28355	4110
4367	28362	4103
4368	28368	4097
4369	28374	4090
4370	28409	4088
4371	28415	4081
4372	28423	4075
4373	28429	4068
4374	28435	4062
4375	28441	4055
4376	28446	4048
4377	28453	4042
4378	28459	4035
4379	28464	4029
4380	28471	4022
4381	28476	4016
4382	28483	4009
4383	28489	4003
4384	28494	3996
4385	28501	3990
4386	28507	3983
4387	28513	3976
4388	28519	3970
4389	28524	3963
4390	28531	3957
4391	28536	3950
4392	28541	3943
4393	28548	3937
4394	28553	3930
4395	28561	3924
4396	28566	3917
4397	28572	3911
4398	28578	3904
4399	28584	3897
4400	28591	3891
4401	28596	3884
4402	28602	3878
4403	28608	3871
4404	28614	3865
4405	28621	3858
4406	28626	3852
4407	28632	3845
4408	28638	3838
4409	28644	3832
4410	28649	3825
4411	28656	3819
4412	28662	3812
4413	28668	3806
4414	28673	3799
4415	28679	3792
4416	28686	3786
4417	28692	3779
4418	28698	3773
4419	28704	3766
4420	28710	3760
4421	28716	3753
4422	28721	3746
4423	28727	3740
4424	28734	3733
4425	28740	3727
4426	28747	3720
4427	28752	3714
4428	28758	3707
4429	28764	3701
4430	28770	3694
4431	28777	3688
4432	28782	3681
4433	28788	3674
4434	28794	3668
4435	28800	3661
4436	28806	3655
4437	28812	3648
4438	28818	3642
4439	28825	3635
4440	28830	3628
4441	28837	3622
4442	28843	3615
4443	28848	3609
4444	28855	3602
4445	28860	3596
4446	28865	3589
4447	28871	3583
4448	28877	3576
4449	28884	3569
4450	28889	3563
4451	28895	3556
4452	28901	3550
4453	28907	3543
4454	28914	3537
4455	28919	3530
4456	28939	3525
4457	28946	3519
4458	28952	3512
4459	28958	3506
4460	28965	3499
4461	28971	3493
4462	28978	3486
4463	28984	3480
4464	28991	3473
4465	28996	3467
4466	29002	3460
4467	29009	3454
4468	29014	3447
4469	29020	3440
4470	29026	3434
4471	29032	3427
4472	29039	3421
4473	29045	3414
4474	29052	3408
4475	29059	3401
4476	29064	3395
4477	29071	3388
4478	29076	3382
4479	29083	3375
4480	29089	3369
4481	29095	3362
4482	29102	3356
4483	29108	3349
4484	29114	3343
4485	29120	3336
4486	29126	3330
4487	29132	3323
4488	29138	3316
4489	29144	3310
4490	29150	3303
4491	29155	3297
4492	29162	3290
4493	29167	3284
4494	29173	3277
4495	29180	3271
4496	29185	3264
4497	29192	3258
4498	29197	3251
4499	29203	3244
4500	29209	3238
4501	29214	3231
4502	29220	3225
4503	29227	3218
4504	29232	3212
4505	29239	3205
4506	29245	3199
4507	29251	3192
4508	29257	3185
4509	29262	3179
4510	29269	3172
4511	29275	3166
4512	29281	3159
4513	29288	3153
4514	29294	3146
4515	29300	3140
4516	29306	3133
4517	29312	3127
4518	29318	3120
4519	29324	3114
4520	29330	3107
4521	29336	3101
4522	29342	3094
4523	29348	3087
4524	29354	3081
4525	29361	3075
4526	29369	3068
4527	29375	3062
4528	29382	3055
4529	29387	3049
4530	29394	3042
4531	29399	3035
4532	29405	3029
4533	29412	3022
4534	29418	3016
4535	29425	3010
4536	29431	3003
4537	29437	2996
4538	29444	2990
4539	29450	2983
4540	29456	2977
4541	29462	2970
4542	29468	2964
4543	29475	2957
4544	29480	2951
4545	29487	2944
4546	29492	2938
4547	29498	2931
4548	29505	2925
4549	29510	2918
4550	29517	2912
4551	29523	2905
4552	29529	2899
4553	29536	2892
4554	29541	2886
4555	29548	2879
4556	29554	2873
4557	29559	2866
4558	29566	2859
4559	29571	2853
4560	29577	2846
4561	29585	2840
4562	29592	2834
4563	29600	2827
4564	29607	2821
4565	29614	2814
4566	29620	2808
4567	29627	2801
4568	29632	2795
4569	29639	2788
4570	29645	2782
4571	29650	2775
4572	29657	2769
4573	29662	2762
4574	29668	2756
4575	29674	2749
4576	29680	2742
4577	29686	2736
4578	29692	2729
4579	29698	2723
4580	29704	2716
4581	29709	2710
4582	29716	2703
4583	29722	2697
4584	29727	2690
4585	29750	2685
4586	29756	2679
4587	29762	2672
4588	29767	2666
4589	29772	2659
4590	29779	2652
4591	29784	2646
4592	29791	2639
4593	29797	2633
4594	29803	2626
4595	29810	2620
4596	29816	2613
4597	29821	2607
4598	29840	2601
4599	29845	2595
4600	29851	2588
4601	29858	2582
4602	29864	2575
4603	29871	2569
4604	29877	2562
4605	29882	2556
4606	29889	2549
4607	29895	2543
4608	29902	2536
4609	29908	2530
4610	29914	2523
4611	29920	2517
4612	29925	2510
4613	29932	2504
4614	29938	2497
4615	29943	2490
4616	29949	2484
4617	29955	2477
4618	29961	2471
4619	29967	2464
4620	29973	2458
4621	29982	2452
4622	29987	2445
4623	29995	2439
4624	30001	2432
4625	30006	2425
4626	30013	2419
4627	30018	2412
4628	30026	2406
4629	30031	2399
4630	30038	2393
4631	30044	2386
4632	30050	2380
4633	30056	2373
4634	30061	2367
4635	30082	2361
4636	30088	2355
4637	30093	2348
4638	30100	2342
4639	30106	2335
4640	30111	2329
4641	30118	2322
4642	30123	2316
4643	30129	2309
4644	30136	2303
4645	30141	2296
4646	30148	2290
4647	30154	2283
4648	30159	2277
4649	30166	2270
4650	30173	2264
4651	30179	2257
4652	30185	2251
4653	30192	2244
4654	30198	2238
4655	30204	2231
4656	30212	2225
4657	30217	2218
4658	30224	2212
4659	30230	2205
4660	30235	2199
4661	30242	2192
4662	30248	2186
4663	30255	2179
4664	30261	2173
4665	30266	2166
4666	30274	2160
4667	30279	2153
4668	30286	2147
4669	30292	2140
4670	30297	2134
4671	30304	2127
4672	30309	2120
4673	30316	2114
4674	30322	2107
4675	30328	2101
4676	30334	2094
4677	30340	2088
4678	30346	2081
4679	30352	2075
4680	30358	2068
4681	30365	2062
4682	30371	2055
4683	30377	2049
4684	30383	2042
4685	30389	2036
4686	30395	2029
4687	30400	2023
4688	30406	2016
4689	30412	2010
4690	30418	2003
4691	30424	1997
4692	30430	1990
4693	30435	1984
4694	30442	1977
4695	30447	1971
4696	30453	1964
4697	30460	1958
4698	30466	1951
4699	30478	1945
4700	30484	1938
4701	30490	1932
4702	30496	1925
4703	30503	1919
4704	30511	1913
4705	30519	1906
4706	30526	1900
4707	30532	1893
4708	30539	1887
4709	30548	1880
4710	30555	1874
4711	30562	1868
4712	30568	1861
4713	30573	1854
4714	30580	1848
4715	30586	1841
4716	30593	1835
4717	30599	1828
4718	30604	1822
4719	30611	1815
4720	30617	1809
4721	30624	1802
4722	30629	1796
4723	30634	1789
4724	30642	1783
4725	30647	1776
4726	30654	1770
4727	30659	1763
4728	30665	1757
4729	30671	1750
4730	30677	1744
4731	30683	1737
4732	30689	1731
4733	30694	1724
4734	30700	1718
4735	30706	1711
4736	30712	1705
4737	30732	1699
4738	30738	1692
4739	30743	1686
4740	30750	1679
4741	30756	1673
4742	30762	1666
4743	30768	1660
4744	30773	1653
4745	30780	1647
4746	30785	1640
4747	30792	1634
4748	30799	1627
4749	30804	1621
4750	30812	1614
4751	30818	1608
4752	30824	1601
4753	30831	1595
4754	30837	1588
4755	30843	1582
4756	30849	1575
4757	30856	1569
4758	30861	1562
4759	30867	1556
4760	30873	1549
4761	30879	1543
4762	30885	1536
4763	30891	1530
4764	30897	1523
4765	30904	1517
4766	30910	1510
4767	30915	1504
4768	30921	1497
4769	30927	1491
4770	30934	1484
4771	30940	1478
4772	30948	1471
4773	30953	1465
