iter	RMSE
3218	1677.95754
3219	1677.918215
3220	1677.878485
3221	1677.83899
3222	1677.799685
3223	1677.760579
3224	1677.721747
3225	1677.682955
3226	1677.339706
3227	1677.217876
3228	1677.179332
3229	1677.140978
3230	1676.879079
3231	1676.778608
3232	1676.741147
3233	1676.659191
3234	1676.140742
3235	1676.102708
3236	1675.939093
3237	1675.901261
3238	1675.863603
3239	1675.826117
3240	1675.7888
3241	1675.471321
3242	1675.186749
3243	1675.075617
3244	1674.868856
3245	1674.641082
3246	1674.52492
3247	1674.452041
3248	1674.232298
3249	1673.840124
3250	1673.8029
3251	1673.572335
3252	1673.421759
3253	1673.306761
3254	1672.924067
3255	1672.816589
3256	1672.739512
3257	1672.522174
3258	1672.419044
3259	1672.201119
3260	1672.102926
3261	1672.065665
3262	1671.774621
3263	1671.720353
3264	1671.596156
3265	1671.164973
3266	1671.059481
3267	1670.917277
3268	1670.859594
3269	1670.803747
3270	1670.592307
3271	1670.341477
3272	1670.160726
3273	1670.051448
3274	1669.988005
3275	1669.648883
3276	1669.516567
3277	1669.202645
3278	1669.165768
3279	1669.027318
3280	1668.797685
3281	1668.722619
3282	1668.686429
3283	1668.487868
3284	1668.223661
3285	1667.85123
3286	1667.661492
3287	1667.523678
3288	1667.389348
3289	1667.153534
3290	1667.02219
3291	1666.489154
3292	1666.241931
3293	1665.918678
3294	1665.747352
3295	1665.653089
3296	1665.516333
3297	1665.375555
3298	1665.279907
3299	1665.022339
3300	1664.986306
3301	1664.806695
3302	1664.577616
3303	1664.35016
3304	1664.256238
3305	1664.166638
3306	1663.820183
3307	1663.612055
3308	1663.575359
3309	1663.304679
3310	1662.977284
3311	1662.896653
3312	1662.829075
3313	1662.210015
3314	1661.940369
3315	1661.897072
3316	1661.795916
3317	1661.463836
3318	1661.400935
3319	1661.307985
3320	1661.184497
3321	1660.879315
3322	1660.800003
3323	1660.635602
3324	1660.530958
3325	1660.194844
3326	1660.036201
3327	1659.863387
3328	1659.664506
3329	1659.56723
3330	1659.420259
3331	1659.25626
3332	1659.046063
3333	1658.606441
3334	1658.265517
3335	1658.077098
3336	1657.831482
3337	1657.783984
3338	1657.744845
3339	1657.486069
3340	1657.349469
3341	1657.16853
3342	1657.021247
3343	1656.913068
3344	1656.656571
3345	1656.553024
3346	1656.389989
3347	1656.281216
3348	1656.181187
3349	1655.83139
3350	1655.765523
3351	1655.704869
3352	1655.545584
3353	1655.175722
3354	1654.858674
3355	1654.815425
3356	1654.581957
3357	1654.450533
3358	1654.407742
3359	1654.052369
3360	1653.993035
3361	1653.720377
3362	1653.634312
3363	1653.428384
3364	1653.112233
3365	1652.786672
3366	1652.667856
3367	1652.307868
3368	1652.176147
3369	1652.103921
3370	1652.050385
3371	1652.012224
3372	1651.899873
3373	1651.482932
3374	1651.307927
3375	1651.218673
3376	1650.973671
3377	1650.768575
3378	1650.621022
3379	1650.32882
3380	1650.286427
3381	1650.085293
3382	1650.027015
3383	1649.978195
3384	1649.784907
3385	1649.557269
3386	1649.309456
3387	1649.232448
3388	1649.190014
3389	1649.000896
3390	1648.850859
3391	1648.528731
3392	1648.45679
3393	1648.223119
3394	1648.058559
3395	1648.019771
3396	1647.929697
3397	1647.792034
3398	1647.612713
3399	1647.473734
3400	1647.179613
3401	1646.912504
3402	1646.870376
3403	1646.75007
3404	1646.708214
3405	1646.428498
3406	1646.105128
3407	1645.807361
3408	1645.617863
3409	1645.558911
3410	1645.356731
3411	1645.139631
3412	1645.083064
3413	1644.842306
3414	1644.801533
3415	1644.76019
3416	1644.596137
3417	1644.271183
3418	1644.198099
3419	1644.156934
3420	1644.118691
3421	1643.95759
3422	1643.916959
3423	1643.705532
3424	1643.437543
3425	1643.341343
3426	1643.30095
3427	1643.260766
3428	1642.968446
3429	1642.928554
3430	1642.807475
3431	1642.767877
3432	1642.525893
3433	1642.487445
3434	1642.448246
3435	1642.40936
3436	1642.370567
3437	1642.332112
3438	1642.259353
3439	1642.222118
3440	1642.043278
3441	1642.005271
3442	1641.967497
3443	1641.929888
3444	1641.892556
3445	1641.855414
3446	1641.818355
3447	1641.738181
3448	1641.45174
3449	1641.414946
3450	1641.378392
3451	1641.317554
3452	1641.28268
3453	1641.246467
3454	1641.210464
3455	1640.89544
3456	1640.508318
3457	1640.413253
3458	1640.291241
3459	1639.87471
3460	1639.814041
3461	1639.704557
3462	1639.669695
3463	1639.63518
3464	1639.448583
3465	1639.41435
3466	1639.356734
3467	1639.233556
3468	1639.198167
3469	1639.16299
3470	1639.016712
3471	1638.633456
3472	1638.59839
3473	1638.563434
3474	1638.32261
3475	1638.008834
3476	1637.975731
3477	1637.824866
3478	1637.443873
3479	1637.410269
3480	1637.290158
3481	1636.949683
3482	1636.715349
3483	1636.682166
3484	1636.624465
3485	1636.470062
3486	1636.365047
3487	1636.244235
3488	1635.897468
3489	1635.841003
3490	1635.571785
3491	1635.44903
3492	1635.379779
3493	1635.168054
3494	1635.128149
3495	1635.089626
3496	1635.052157
3497	1634.686731
3498	1634.387381
3499	1634.348282
3500	1634.314172
3501	1633.957896
3502	1633.850872
3503	1633.572694
3504	1633.242212
3505	1633.208181
3506	1633.149165
3507	1633.038141
3508	1632.906196
3509	1632.693335
3510	1632.328482
3511	1632.095573
3512	1631.948854
3513	1631.909179
3514	1631.692029
3515	1631.654682
3516	1631.245077
3517	1631.182121
3518	1631.143586
3519	1631.024042
3520	1630.903732
3521	1630.865525
3522	1630.769504
3523	1630.491108
3524	1630.454211
3525	1630.383585
3526	1630.253916
3527	1630.158058
3528	1630.120403
3529	1630.08274
3530	1630.046807
3531	1629.794424
3532	1629.759355
3533	1629.722608
3534	1629.685971
3535	1629.493077
3536	1629.456674
3537	1629.421992
3538	1629.385992
3539	1629.353325
3540	1629.317788
3541	1629.282399
3542	1629.247266
3543	1629.212301
3544	1629.177473
3545	1629.146402
3546	1628.820521
3547	1628.710441
3548	1628.675978
3549	1628.533617
3550	1628.499306
3551	1628.466326
3552	1628.432333
3553	1628.287535
3554	1628.255938
3555	1628.222371
3556	1628.188865
3557	1628.155443
3558	1628.12354
3559	1628.092019
3560	1628.059144
3561	1627.921993
3562	1627.701549
3563	1627.603638
3564	1627.432626
3565	1627.306484
3566	1627.2387
3567	1627.182808
3568	1627.028301
3569	1626.995506
3570	1626.891548
3571	1626.861164
3572	1626.822909
3573	1626.719208
3574	1626.382954
3575	1626.175677
3576	1625.951875
3577	1625.628591
3578	1625.493435
3579	1625.460959
3580	1625.352945
3581	1625.146456
3582	1624.840617
3583	1624.633429
3584	1624.411108
3585	1624.232814
3586	1624.145136
3587	1624.075503
3588	1623.984119
3589	1623.785037
3590	1623.551836
3591	1623.432688
3592	1623.328608
3593	1623.194768
3594	1623.081698
3595	1622.91651
3596	1622.861229
3597	1622.74804
3598	1622.579805
3599	1622.547403
3600	1622.354474
3601	1622.183959
3602	1622.093419
3603	1621.981723
3604	1621.718883
3605	1621.664444
3606	1621.52097
3607	1621.339806
3608	1621.256177
3609	1621.001679
3610	1620.712952
3611	1620.560992
3612	1620.397847
3613	1620.203242
3614	1620.16661
3615	1620.040991
3616	1619.939595
3617	1619.869416
3618	1619.516912
3619	1619.312462
3620	1619.038014
3621	1618.901059
3622	1618.828474
3623	1618.795899
3624	1618.580924
3625	1618.50513
3626	1618.155009
3627	1618.045371
3628	1617.903698
3629	1617.852127
3630	1617.658186
3631	1617.582736
3632	1617.516556
3633	1617.485675
3634	1617.392935
3635	1617.168999
3636	1617.114422
3637	1616.985523
3638	1616.766621
3639	1616.716023
3640	1616.606252
3641	1616.295153
3642	1616.12481
3643	1616.092385
3644	1615.702901
3645	1615.618606
3646	1615.416985
3647	1615.384798
3648	1615.346878
3649	1615.050325
3650	1614.854117
3651	1614.801733
3652	1614.566552
3653	1614.465238
3654	1614.350505
3655	1614.128161
3656	1613.97463
3657	1613.873264
3658	1613.611427
3659	1613.397791
3660	1613.340789
3661	1613.173104
3662	1613.123442
3663	1612.922259
3664	1612.726079
3665	1612.495803
3666	1612.286995
3667	1612.18599
3668	1612.038635
3669	1611.967929
3670	1611.883201
3671	1611.498069
3672	1611.443763
3673	1611.415305
3674	1611.362727
3675	1611.241415
3676	1611.122397
3677	1611.018468
3678	1610.986479
3679	1610.851396
3680	1610.754832
3681	1610.567594
3682	1610.353027
3683	1610.201292
3684	1610.022557
3685	1609.945653
3686	1609.840968
3687	1609.526353
3688	1609.117354
3689	1609.021033
3690	1608.658267
3691	1608.382472
3692	1608.228873
3693	1608.196867
3694	1608.099563
3695	1607.974105
3696	1607.624279
3697	1607.508063
3698	1607.258212
3699	1607.159494
3700	1607.052216
3701	1606.936422
3702	1606.846419
3703	1606.77975
3704	1606.669429
3705	1606.469239
3706	1606.11566
3707	1606.000556
3708	1605.913967
3709	1605.831512
3710	1605.780105
3711	1605.647268
3712	1605.448305
3713	1605.325773
3714	1605.213048
3715	1605.100048
3716	1605.02335
3717	1604.578825
3718	1604.527294
3719	1604.434956
3720	1604.341473
3721	1604.283304
3722	1604.075285
3723	1603.962808
3724	1603.875065
3725	1603.689701
3726	1603.487018
3727	1603.155337
3728	1603.043389
3729	1602.691103
3730	1602.519469
3731	1602.422602
3732	1602.365986
3733	1602.310892
3734	1601.995536
3735	1601.844617
3736	1601.697528
3737	1601.585522
3738	1601.537371
3739	1601.459425
3740	1601.409368
3741	1601.307905
3742	1601.245003
3743	1601.132241
3744	1600.91344
3745	1600.622733
3746	1600.49605
3747	1600.371715
3748	1600.339766
3749	1600.183005
3750	1600.011117
3751	1599.888373
3752	1599.651138
3753	1599.520295
3754	1599.487657
3755	1599.354505
3756	1599.255675
3757	1599.160688
3758	1599.033284
3759	1598.871668
3760	1598.616758
3761	1598.586656
3762	1598.509969
3763	1598.248269
3764	1597.959011
3765	1597.927162
3766	1597.825133
3767	1597.751919
3768	1597.658592
3769	1597.624559
3770	1597.575538
3771	1597.507828
3772	1597.473775
3773	1597.19333
3774	1597.071066
3775	1597.00126
3776	1596.914995
3777	1596.572236
3778	1596.377498
3779	1596.345238
3780	1596.224948
3781	1596.158087
3782	1595.56781
3783	1595.442827
3784	1595.408717
3785	1595.238354
3786	1595.15587
3787	1594.763967
3788	1594.645816
3789	1594.50624
3790	1594.264383
3791	1594.05896
3792	1593.991962
3793	1593.798571
3794	1593.764641
3795	1593.700477
3796	1593.328999
3797	1593.157216
3798	1593.052429
3799	1592.791398
3800	1592.582487
3801	1592.481896
3802	1592.42795
3803	1592.395774
3804	1592.36456
3805	1592.147724
3806	1592.102598
3807	1591.95848
3808	1591.679397
3809	1591.520201
3810	1591.487902
3811	1591.244337
3812	1591.212401
3813	1590.883664
3814	1590.787219
3815	1590.684129
3816	1590.299978
3817	1590.26619
3818	1590.155529
3819	1590.038944
3820	1589.82897
3821	1589.751157
3822	1589.638249
3823	1589.601693
3824	1589.565524
3825	1589.50891
3826	1589.407001
3827	1589.303629
3828	1589.232002
3829	1589.11975
3830	1589.029121
3831	1588.982884
3832	1588.949434
3833	1588.707278
3834	1588.561419
3835	1588.408159
3836	1587.944549
3837	1587.913114
3838	1587.760175
3839	1587.377278
3840	1587.343759
3841	1587.170388
3842	1587.005737
3843	1586.934364
3844	1586.855656
3845	1586.826451
3846	1586.793241
3847	1586.761854
3848	1586.676469
3849	1586.436239
3850	1586.340855
3851	1586.262932
3852	1586.212881
3853	1586.181623
3854	1586.107769
3855	1585.984065
3856	1585.920088
3857	1585.684928
3858	1585.41014
3859	1585.173643
3860	1584.9646
3861	1584.870413
3862	1584.834456
3863	1584.775141
3864	1584.681778
3865	1584.441715
3866	1584.135358
3867	1584.073588
3868	1583.973456
3869	1583.83579
3870	1583.804261
3871	1583.73715
3872	1583.415015
3873	1583.286107
3874	1583.160892
3875	1582.979998
3876	1582.89851
3877	1582.661234
3878	1582.630995
3879	1582.598149
3880	1582.540381
3881	1582.344301
3882	1582.288349
3883	1582.261679
3884	1582.187485
3885	1582.154752
3886	1581.738608
3887	1581.342015
3888	1581.000254
3889	1580.93537
3890	1580.904595
3891	1580.693733
3892	1580.609203
3893	1580.519671
3894	1580.47216
3895	1580.288493
3896	1580.095573
3897	1580.0629
3898	1579.722242
3899	1579.689687
3900	1579.578204
3901	1579.473083
3902	1579.425851
3903	1579.328851
3904	1579.237306
3905	1579.118556
3906	1578.904303
3907	1578.792015
3908	1578.523006
3909	1578.492011
3910	1578.410497
3911	1578.379943
3912	1578.347527
3913	1578.263479
3914	1578.139056
3915	1578.068762
3916	1577.946781
3917	1577.622625
3918	1577.515065
3919	1577.485355
3920	1577.382455
3921	1577.352982
3922	1577.305259
3923	1577.210573
3924	1577.119374
3925	1577.052513
3926	1576.676705
3927	1576.455508
3928	1576.423272
3929	1576.361179
3930	1576.331904
3931	1576.205197
3932	1576.08657
3933	1576.011794
3934	1575.981614
3935	1575.740798
3936	1575.609
3937	1575.19138
3938	1574.950304
3939	1574.88163
3940	1574.597306
3941	1574.480984
3942	1574.448875
3943	1574.416805
3944	1574.328557
3945	1574.301088
3946	1574.104178
3947	1573.939076
3948	1573.756887
3949	1573.516344
3950	1573.46797
3951	1573.437739
3952	1573.357523
3953	1573.252793
3954	1573.099266
3955	1572.904687
3956	1572.789564
3957	1572.51606
3958	1572.484095
3959	1572.3769
3960	1572.286497
3961	1571.827667
3962	1571.658374
3963	1571.349828
3964	1571.190773
3965	1570.94538
3966	1570.875882
3967	1570.759225
3968	1570.635138
3969	1570.504714
3970	1570.408775
3971	1570.354554
3972	1570.322498
3973	1570.290626
3974	1570.001276
3975	1569.870286
3976	1569.799049
3977	1569.58225
3978	1569.552158
3979	1569.520424
3980	1569.273687
3981	1569.182651
3982	1569.101633
3983	1568.95876
3984	1568.849693
3985	1568.801733
3986	1568.771869
3987	1568.445704
3988	1568.211183
3989	1568.179465
3990	1568.147882
3991	1568.039398
3992	1567.888487
3993	1567.829854
3994	1567.758981
3995	1567.709289
3996	1567.621586
3997	1567.414711
3998	1567.298911
3999	1567.190753
4000	1566.993415
4001	1566.961898
4002	1566.773111
4003	1566.486183
4004	1566.458317
4005	1566.36329
4006	1566.271653
4007	1566.183565
4008	1566.056225
4009	1565.873988
4010	1565.766165
4011	1565.737828
4012	1565.706483
4013	1565.656771
4014	1565.615879
4015	1565.584565
4016	1565.5052
4017	1565.403097
4018	1565.303937
4019	1565.199498
4020	1565.168154
4021	1565.136927
4022	1564.70628
4023	1564.678705
4024	1564.384899
4025	1564.355697
4026	1564.282398
4027	1563.968623
4028	1563.858609
4029	1563.490459
4030	1563.372681
4031	1563.297153
4032	1563.265969
4033	1562.97966
4034	1562.691938
4035	1562.663924
4036	1562.54167
4037	1562.293188
4038	1562.264111
4039	1562.158399
4040	1561.893526
4041	1561.845026
4042	1561.687391
4043	1561.588771
4044	1561.539679
4045	1561.153991
4046	1561.058464
4047	1560.923497
4048	1560.857274
4049	1560.60338
4050	1560.557772
4051	1560.476434
4052	1560.449227
4053	1560.387274
4054	1560.358225
4055	1560.161879
4056	1560.09525
4057	1559.996133
4058	1559.929234
4059	1559.901396
4060	1559.861385
4061	1559.612128
4062	1559.198726
4063	1558.872422
4064	1558.841448
4065	1558.736887
4066	1558.647705
4067	1558.327876
4068	1558.06388
4069	1557.92159
4070	1557.732596
4071	1557.651321
4072	1557.46308
4073	1557.393293
4074	1557.075332
4075	1556.971318
4076	1556.872463
4077	1556.843719
4078	1556.558267
4079	1556.433108
4080	1556.402286
4081	1556.248136
4082	1556.128096
4083	1556.052573
4084	1555.920764
4085	1555.890008
4086	1555.833695
4087	1555.7352
4088	1555.403791
4089	1555.172323
4090	1555.0958
4091	1555.04649
4092	1554.822244
4093	1554.563076
4094	1554.488819
4095	1554.459938
4096	1554.412319
4097	1554.243306
4098	1554.215906
4099	1554.030813
4100	1553.61008
4101	1553.16397
4102	1553.133167
4103	1553.041432
4104	1553.010012
4105	1552.896536
4106	1552.869255
4107	1552.836098
4108	1552.794483
4109	1552.734647
4110	1552.689681
4111	1552.539114
4112	1552.409579
4113	1552.302642
4114	1552.223996
4115	1552.157482
4116	1552.114222
4117	1552.087095
4118	1552.006354
4119	1551.97789
4120	1551.807829
4121	1551.751384
4122	1551.593848
4123	1551.566855
4124	1551.377652
4125	1551.344862
4126	1551.153032
4127	1551.122217
4128	1551.050332
4129	1551.017817
4130	1550.985504
4131	1550.877948
4132	1550.845792
4133	1550.753683
4134	1550.725588
4135	1550.478767
4136	1550.168036
4137	1550.137612
4138	1550.107281
4139	1549.983843
4140	1549.955175
4141	1549.859584
4142	1549.83149
4143	1549.670211
4144	1549.567841
4145	1549.538617
4146	1549.507545
4147	1549.416298
4148	1549.385409
4149	1549.254712
4150	1549.209312
4151	1549.181986
4152	1549.151365
4153	1549.120963
4154	1549.090641
4155	1548.997587
4156	1548.970731
4157	1548.807071
4158	1548.777172
4159	1548.691873
4160	1548.664231
4161	1548.600234
4162	1548.570845
4163	1548.541609
4164	1548.512349
4165	1548.483404
4166	1548.454505
4167	1548.425825
4168	1548.397238
4169	1548.368766
4170	1548.34244
4171	1548.283703
4172	1548.255599
4173	1548.178966
4174	1548.090325
4175	1548.005482
4176	1547.977293
4177	1547.951285
4178	1547.802899
4179	1547.616972
4180	1547.305596
4181	1547.263994
4182	1547.23614
4183	1546.934168
4184	1546.834175
4185	1546.710227
4186	1546.684417
4187	1546.57988
4188	1546.489342
4189	1546.240535
4190	1546.027043
4191	1545.961152
4192	1545.933436
4193	1545.909242
4194	1545.881741
4195	1545.752074
4196	1545.59724
4197	1545.571823
4198	1545.463403
4199	1545.344206
4200	1545.241691
4201	1545.134766
4202	1544.761544
4203	1544.644427
4204	1544.447897
4205	1544.404685
4206	1544.308008
4207	1544.236405
4208	1543.997036
4209	1543.861758
4210	1543.759171
4211	1543.53062
4212	1543.458575
4213	1543.355779
4214	1543.268911
4215	1543.182604
4216	1543.089085
4217	1543.019924
4218	1542.851096
4219	1542.683484
4220	1542.622454
4221	1542.518649
4222	1542.355076
4223	1542.199248
4224	1542.132573
4225	1542.010726
4226	1541.791254
4227	1541.430157
4228	1541.388616
4229	1541.273898
4230	1541.051344
4231	1540.956378
4232	1540.900559
4233	1540.87659
4234	1540.553306
4235	1540.490177
4236	1540.36438
4237	1540.276254
4238	1540.233894
4239	1540.152486
4240	1540.12241
4241	1539.967463
4242	1539.729969
4243	1539.593327
4244	1539.529151
4245	1539.454257
4246	1539.34335
4247	1539.232074
4248	1539.01588
4249	1538.848567
4250	1538.763971
4251	1538.615434
4252	1538.393818
4253	1538.303568
4254	1537.883663
4255	1537.821787
4256	1537.620036
4257	1537.538733
4258	1537.402702
4259	1537.124214
4260	1536.917461
4261	1536.744908
4262	1536.679864
4263	1536.524393
4264	1536.495461
4265	1536.24444
4266	1536.120618
4267	1536.065629
4268	1535.748201
4269	1535.531335
4270	1535.501424
4271	1535.457978
4272	1535.387378
4273	1535.229181
4274	1535.126944
4275	1534.947806
4276	1534.922503
4277	1534.893725
4278	1534.79375
4279	1534.765029
4280	1534.737207
4281	1534.622293
4282	1534.483283
4283	1534.401185
4284	1534.33999
4285	1534.258112
4286	1534.213977
4287	1533.870469
4288	1533.748216
4289	1533.719594
4290	1533.691041
4291	1533.485872
4292	1533.455252
4293	1533.293044
4294	1533.168068
4295	1533.095349
4296	1533.017496
4297	1532.925969
4298	1532.867231
4299	1532.623177
4300	1532.594733
4301	1532.534536
4302	1532.272495
4303	1532.181189
4304	1532.154062
4305	1532.046134
4306	1531.958003
4307	1531.854724
4308	1531.62791
4309	1531.501532
4310	1531.474229
4311	1531.434357
4312	1531.36116
4313	1531.334508
4314	1530.97964
4315	1530.893526
4316	1530.754685
4317	1530.670248
4318	1530.427996
4319	1530.369655
4320	1530.3259
4321	1530.251054
4322	1530.021335
4323	1529.900849
4324	1529.714399
4325	1529.65657
4326	1529.627896
4327	1529.599603
4328	1529.571404
4329	1529.543099
4330	1529.475416
4331	1529.11676
4332	1529.086332
4333	1529.018064
4334	1528.950459
4335	1528.783277
4336	1528.752439
4337	1528.654139
4338	1528.585002
4339	1528.456061
4340	1528.362448
4341	1528.279026
4342	1528.17916
4343	1527.835046
4344	1527.804914
4345	1527.703046
4346	1527.670678
4347	1527.501587
4348	1527.274887
4349	1526.982699
4350	1526.952324
4351	1526.61249
4352	1526.58057
4353	1526.335304
4354	1526.241548
4355	1526.048012
4356	1526.017911
4357	1525.99193
4358	1525.947304
4359	1525.795691
4360	1525.7696
4361	1525.689376
4362	1525.661229
4363	1525.510408
4364	1525.444993
4365	1525.252725
4366	1525.223323
4367	1524.911853
4368	1524.882569
4369	1524.858063
4370	1524.829089
4371	1524.799777
4372	1524.770655
4373	1524.741916
4374	1524.713349
4375	1524.684429
4376	1524.659824
4377	1524.379799
4378	1524.351633
4379	1524.323143
4380	1524.294063
4381	1524.082481
4382	1524.054084
4383	1524.025867
4384	1523.997388
4385	1523.966756
4386	1523.938953
4387	1523.911438
4388	1523.883642
4389	1523.855907
4390	1523.555758
4391	1523.528858
4392	1523.496561
4393	1523.469599
4394	1523.442835
4395	1523.416124
4396	1523.392717
4397	1523.366271
4398	1523.341945
4399	1523.315873
4400	1523.290143
4401	1523.264544
4402	1523.23916
4403	1523.104591
4404	1523.078651
4405	1522.930822
4406	1522.695641
4407	1522.670544
4408	1522.645792
4409	1522.62103
4410	1522.504761
4411	1522.367496
4412	1522.343387
4413	1522.318878
4414	1522.256634
4415	1522.23132
4416	1522.141936
4417	1521.842255
4418	1521.71768
4419	1521.692012
4420	1521.552745
4421	1521.429975
4422	1521.387177
4423	1521.289465
4424	1521.205971
4425	1521.042774
4426	1520.865206
4427	1520.840542
4428	1520.715426
4429	1520.579654
4430	1520.474685
4431	1520.44989
4432	1520.425352
4433	1520.253953
4434	1520.230881
4435	1520.089744
4436	1520.020856
4437	1519.995406
4438	1519.864239
4439	1519.840397
4440	1519.707802
4441	1519.590243
4442	1519.537747
4443	1519.449484
4444	1519.380359
4445	1519.278144
4446	1519.125996
4447	1518.99979
4448	1518.79698
4449	1518.558501
4450	1518.530932
4451	1518.377917
4452	1518.263931
4453	1518.150698
4454	1517.961954
4455	1517.919655
4456	1517.841118
4457	1517.710597
4458	1517.639978
4459	1517.572601
4460	1517.503648
4461	1517.465626
4462	1517.312099
4463	1517.169601
4464	1517.073449
4465	1517.05133
4466	1516.978592
4467	1516.907921
4468	1516.824705
4469	1516.753898
4470	1516.728843
4471	1516.673374
4472	1516.56592
4473	1516.541432
4474	1516.453767
4475	1516.291677
4476	1516.071247
4477	1516.047874
4478	1515.850727
4479	1515.771172
4480	1515.712635
4481	1515.689415
4482	1515.536948
4483	1515.221951
4484	1515.200559
4485	1514.986268
4486	1514.919647
4487	1514.77419
4488	1514.50942
4489	1514.40306
4490	1514.33309
4491	1514.100874
4492	1514.034696
4493	1513.795118
4494	1513.743968
4495	1513.720838
4496	1513.662123
4497	1513.513564
4498	1513.352283
4499	1513.114622
4500	1513.018845
4501	1512.994097
4502	1512.845356
4503	1512.675905
4504	1512.572834
4505	1512.496384
4506	1512.413209
4507	1512.347688
4508	1512.321223
4509	1512.090756
4510	1511.93454
4511	1511.69878
4512	1511.623991
4513	1511.595344
4514	1511.539033
4515	1511.479281
4516	1511.38695
4517	1511.259956
4518	1511.117111
4519	1511.016723
4520	1510.896147
4521	1510.670896
4522	1510.534241
4523	1510.481496
4524	1510.428579
4525	1510.108109
4526	1509.741305
4527	1509.512107
4528	1509.407473
4529	1509.266074
4530	1509.156711
4531	1509.07673
4532	1508.773129
4533	1508.73017
4534	1508.602154
4535	1508.5245
4536	1508.495475
4537	1508.32876
4538	1508.300465
4539	1508.216855
4540	1508.051307
4541	1508.010111
4542	1507.907141
4543	1507.884139
4544	1507.675998
4545	1507.463316
4546	1507.383906
4547	1507.279126
4548	1507.218234
4549	1507.140554
4550	1507.11207
4551	1507.08378
4552	1507.007777
4553	1506.883305
4554	1506.756922
4555	1506.69582
4556	1506.61581
4557	1506.569684
4558	1506.378451
4559	1506.281993
4560	1506.19779
4561	1506.131723
4562	1505.887485
4563	1505.790855
4564	1505.764063
4565	1505.723314
4566	1505.683818
4567	1505.581415
4568	1505.458742
4569	1505.320274
4570	1505.238028
4571	1505.186252
4572	1505.107736
4573	1505.081227
4574	1504.991287
4575	1504.966787
4576	1504.90903
4577	1504.881782
4578	1504.824096
4579	1504.798009
4580	1504.772227
4581	1504.562663
4582	1504.442577
4583	1504.341016
4584	1504.117644
4585	1504.090389
4586	1504.04448
4587	1504.017465
4588	1503.992374
4589	1503.896539
4590	1503.813044
4591	1503.74859
4592	1503.721918
4593	1503.700383
4594	1503.541337
4595	1503.515536
4596	1503.486234
4597	1503.460134
4598	1503.406393
4599	1503.380545
4600	1503.331364
4601	1503.30565
4602	1503.280066
4603	1503.21492
4604	1503.192833
4605	1503.167543
4606	1503.143917
4607	1503.119428
4608	1503.023453
4609	1502.976447
4610	1502.951482
4611	1502.926635
4612	1502.903759
4613	1502.654483
4614	1502.542031
4615	1502.246826
4616	1502.219334
4617	1502.194751
4618	1502.170338
4619	1502.146022
4620	1501.874464
4621	1501.647026
4622	1501.563376
4623	1501.410809
4624	1501.294169
4625	1501.275599
4626	1500.973264
4627	1500.88232
4628	1500.734461
4629	1500.668139
4630	1500.579281
4631	1500.529619
4632	1500.505233
4633	1500.404105
4634	1500.365532
4635	1500.207233
4636	1500.16003
4637	1500.106135
4638	1500.033605
4639	1499.82827
4640	1499.720801
4641	1499.548557
4642	1499.507078
4643	1499.469857
4644	1499.419636
4645	1499.283968
4646	1499.204956
4647	1499.05694
4648	1499.030192
4649	1498.876904
4650	1498.616459
4651	1498.380685
4652	1498.162525
4653	1498.134834
4654	1497.89106
4655	1497.791282
4656	1497.760192
4657	1497.700613
4658	1497.677748
4659	1497.619835
4660	1497.595762
4661	1497.404391
4662	1497.381218
4663	1497.274759
4664	1497.238904
4665	1497.212088
4666	1497.147013
4667	1497.120479
4668	1497.042254
4669	1496.794883
4670	1496.629437
4671	1496.608868
4672	1496.468127
4673	1496.345449
4674	1496.284213
4675	1496.258563
4676	1496.177164
4677	1496.056959
4678	1495.844832
4679	1495.775297
4680	1495.720216
4681	1495.694
4682	1495.616584
4683	1495.590512
4684	1495.514382
4685	1495.489943
4686	1495.4654
4687	1495.439766
4688	1495.394935
4689	1495.369804
4690	1495.34565
4691	1495.32044
4692	1495.234225
4693	1495.205215
4694	1495.181899
4695	1495.015542
4696	1494.990618
4697	1494.967355
4698	1494.767793
4699	1494.743189
4700	1494.69057
4701	1494.604859
4702	1494.58029
4703	1494.558936
4704	1494.534655
4705	1494.512332
4706	1494.488314
4707	1494.386085
4708	1494.311008
4709	1494.287102
4710	1494.208076
4711	1493.994797
4712	1493.865068
4713	1493.841245
4714	1493.752803
4715	1493.464028
4716	1493.375081
4717	1493.300106
4718	1493.227624
4719	1493.091657
4720	1493.053782
4721	1492.816228
4722	1492.793846
4723	1492.694092
4724	1492.47372
4725	1492.271471
4726	1492.197923
4727	1492.174236
4728	1492.124151
4729	1492.101332
4730	1491.915086
4731	1491.866105
4732	1491.623968
4733	1491.586363
4734	1491.366766
4735	1491.337546
4736	1491.269643
4737	1491.223943
4738	1491.151781
4739	1491.009279
4740	1490.897505
4741	1490.810386
4742	1490.744443
4743	1490.605455
4744	1490.389378
4745	1490.363439
4746	1490.06527
4747	1489.915483
4748	1489.76738
4749	1489.741646
4750	1489.664735
4751	1489.377668
4752	1489.33555
4753	1489.211837
4754	1489.139186
4755	1489.07018
4756	1489.043487
4757	1488.959221
4758	1488.698766
4759	1488.658208
4760	1488.59883
4761	1488.533938
4762	1488.388676
4763	1488.25382
4764	1488.200761
4765	1488.049339
4766	1487.960576
4767	1487.936607
4768	1487.620027
4769	1487.535709
4770	1487.394633
4771	1487.325067
